,Potencial Retardador,Corriente,Desfasaje,X,Y,EscTemporal,EscAmplitud,Fecha de medicion,Tiempo Integracion,Frec de Señal,Tiempo de espera
173,6.758793969849245,7.01097e-11,-75.654,1.73658e-11,-6.79283e-11,10,15,,,,
174,6.806532663316583,6.98823e-11,-75.666,1.72947e-11,-6.77152e-11,10,15,,,,
175,6.854271356783919,6.96194e-11,-75.468,1.74653e-11,-6.74025e-11,10,15,,,,
176,6.902010050251256,7.06639e-11,-75.738,1.74013e-11,-6.84968e-11,10,15,,,,
177,6.949748743718592,7.34279e-11,-76.59,1.70318e-11,-7.14313e-11,10,15,,,,
178,6.99748743718593,7.61777e-11,-76.998,1.71384e-11,-7.42308e-11,10,15,,,,
179,7.0452261306532655,7.66751e-11,-77.142,1.70602e-11,-7.47566e-11,10,15,,,,
180,7.092964824120603,7.23763e-11,-76.284,1.71526e-11,-7.03158e-11,10,15,,,,
181,7.140703517587939,7.17297e-11,-76.098,1.72379e-11,-6.96407e-11,10,15,,,,
182,7.188442211055277,7.20495e-11,-76.194,1.71881e-11,-6.99747e-11,10,15,,,,
183,7.236180904522612,7.45435e-11,-76.656,1.72024e-11,-7.25398e-11,10,15,,,,
184,7.28391959798995,8.02989e-11,-77.742,1.7046e-11,-7.84728e-11,10,15,,,,
185,7.331658291457286,7.46074e-11,-76.728,1.71242e-11,-7.26179e-11,10,15,,,,
186,7.3793969849246235,8.0711e-11,-77.694,1.71952e-11,-7.88636e-11,10,15,,,,
187,7.427135678391959,7.66964e-11,-77.19,1.70034e-11,-7.47993e-11,10,15,,,,
188,7.474874371859297,7.34137e-11,-76.344,1.73302e-11,-7.1346e-11,10,15,,,,
189,7.522613065326633,7.32148e-11,-76.416,1.71952e-11,-7.11755e-11,10,15,,,,
190,7.57035175879397,7.42308e-11,-76.644,1.71455e-11,-7.22342e-11,10,15,,,,
191,7.618090452261306,7.46856e-11,-76.752,1.711e-11,-7.27103e-11,10,15,,,,
192,7.665829145728644,7.53748e-11,-77.022,1.69252e-11,-7.34564e-11,10,15,,,,
193,7.71356783919598,7.67106e-11,-77.046,1.71952e-11,-7.47638e-11,10,15,,,,
194,7.7613065326633155,7.53038e-11,-76.77,1.72308e-11,-7.33142e-11,10,15,,,,
195,7.809045226130653,7.45008e-11,-76.59,1.72734e-11,-7.24758e-11,10,15,,,,
196,7.856783919597989,7.42877e-11,-76.488,1.73587e-11,-7.22413e-11,10,15,,,,
197,7.9045226130653266,7.45506e-11,-76.614,1.72592e-11,-7.25326e-11,10,15,,,,
198,7.952261306532662,7.42522e-11,-76.512,1.7316e-11,-7.22129e-11,10,15,,,,
199,8.0,7.4643e-11,-76.788,1.70531e-11,-7.26819e-11,10,15,,,,
