,Potencial Retardador,Corriente,Desfasaje,EscTemporal,EscAmplitud,Fecha de medicion,Tiempo Integracion,Frec de Señal,Tiempo de espera
75,1.5454545454545459,-7.79826e-12,1.6943e-11,10,13,,,,
76,1.6060606060606064,-8.37913e-12,1.77122e-11,10,13,,,,
77,1.666666666666667,-8.55854e-12,1.78703e-11,10,13,,,,
78,1.7272727272727275,-8.93868e-12,1.77743e-11,10,13,,,,
79,1.787878787878788,-9.30639e-12,1.77743e-11,10,13,,,,
80,1.8484848484848486,-9.50001e-12,1.7968e-11,10,13,,,,
81,1.9090909090909092,-9.63857e-12,1.79058e-11,10,13,,,,
82,1.9696969696969697,-9.97075e-12,1.79342e-11,10,13,,,,
83,2.0303030303030303,-1.02816e-11,1.80479e-11,10,13,,,,
84,2.090909090909091,-1.0715e-11,1.79502e-11,10,13,,,,
85,2.1515151515151514,-1.10525e-11,1.77228e-11,10,13,,,,
86,2.212121212121212,-1.12373e-11,1.77193e-11,10,13,,,,
87,2.2727272727272725,-1.16618e-11,1.76624e-11,10,13,,,,
88,2.333333333333334,-1.19478e-11,1.78614e-11,10,13,,,,
89,2.3939393939393945,-1.21628e-11,1.78862e-11,10,13,,,,
90,2.454545454545455,-1.24452e-11,1.77974e-11,10,13,,,,
91,2.5151515151515156,-1.26193e-11,1.78685e-11,10,13,,,,
92,2.575757575757576,-1.3019e-11,1.78756e-11,10,13,,,,
93,2.6363636363636367,-1.31664e-11,1.77939e-11,10,13,,,,
94,2.6969696969696972,-1.33405e-11,1.79058e-11,10,13,,,,
95,2.757575757575758,-1.39054e-11,1.78436e-11,10,13,,,,
96,2.8181818181818183,-1.38965e-11,1.75736e-11,10,13,,,,
97,2.878787878787879,-1.39711e-11,1.74759e-11,10,13,,,,
98,2.9393939393939394,-1.41683e-11,1.72823e-11,10,13,,,,
99,3.0,-1.44756e-11,1.73835e-11,10,13,,,,
