#Thorlabs FTS
[SpectrumHeader]
#Date;20240830
#Time;13220675
#GMTTime;16220675
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00404267
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3221.675103
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9801.955078
#WnrMax;51689.597656
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.934625244e+02;1.719598472e-02
1.936655121e+02;1.139942463e-02
1.938684998e+02;1.071072463e-02
1.940715179e+02;1.108377054e-02
1.942745514e+02;1.122724917e-02
1.944776001e+02;4.376116558e-04
1.946806641e+02;5.172426347e-03
1.948837433e+02;8.816798218e-03
1.950868378e+02;1.527336426e-02
1.952899628e+02;2.744040266e-02
1.954930878e+02;3.221108578e-03
1.956962280e+02;7.726356387e-03
1.958993835e+02;1.708120294e-02
1.961025696e+02;6.836785004e-03
1.963057556e+02;1.613423973e-02
1.965089722e+02;1.200203784e-02
1.967122040e+02;1.203073282e-02
1.969154358e+02;-2.661539707e-03
1.971186981e+02;4.684596788e-03
1.973219757e+02;4.627204966e-03
1.975252533e+02;7.439397741e-03
1.977285614e+02;-5.667429650e-04
1.979318848e+02;8.874190040e-03
1.981352234e+02;1.197334193e-02
1.983385773e+02;7.353310473e-03
1.985419464e+02;3.852417227e-03
1.987453461e+02;-4.612857010e-03
1.989487457e+02;1.343682967e-02
1.991521606e+02;2.934150165e-03
1.993555908e+02;4.741988610e-03
1.995590515e+02;4.684596788e-03
1.997625122e+02;2.819366753e-03
1.999660034e+02;2.388929250e-03
2.001694946e+02;7.554181386e-03
2.003730164e+02;5.344601348e-03
2.005765533e+02;2.686648630e-02
2.007800903e+02;1.642837189e-03
2.009836578e+02;5.660255440e-03
2.011872406e+02;9.189844131e-03
2.013908386e+02;2.362385578e-02
2.015944519e+02;1.289160829e-02
2.017980804e+02;-1.312834909e-03
2.020017242e+02;8.328969590e-03
2.022053833e+02;1.613423973e-02
2.024090576e+02;1.438379288e-02
2.026127472e+02;5.775039084e-03
2.028164520e+02;8.501144126e-03
2.030201721e+02;1.131333690e-02
2.032239227e+02;2.618495841e-03
2.034276733e+02;-1.198051497e-03
2.036314545e+02;4.942859523e-03
2.038352356e+02;1.949165389e-02
2.040390472e+02;1.042376552e-02
2.042428589e+02;2.557517216e-02
2.044467010e+02;3.479371313e-03
2.046505585e+02;6.980264559e-03
2.048544159e+02;2.457081713e-02
2.050583038e+02;7.095047738e-03
2.052622070e+02;7.783748209e-03
2.054661255e+02;1.157160010e-02
2.056700592e+02;1.528053777e-03
2.058740082e+02;1.271943375e-02
2.060779724e+02;1.065333281e-02
2.062819519e+02;1.495770924e-02
2.064859467e+02;8.931581862e-03
2.066899567e+02;-1.312834909e-03
2.068939972e+02;1.286291238e-02
2.070980377e+02;6.384825683e-04
2.073020935e+02;6.406347733e-03
2.075061798e+02;2.991541987e-03
2.077102661e+02;-1.944143558e-03
2.079143677e+02;1.533075515e-02
2.081184998e+02;1.426900923e-02
2.083226471e+02;3.881113138e-03
2.085267944e+02;4.397638142e-03
2.087309723e+02;7.984618656e-03
2.089351654e+02;2.733279252e-03
2.091393585e+02;1.212399453e-03
2.093435822e+02;5.028946791e-03
2.095478210e+02;1.352291740e-02
2.097520752e+02;2.848062664e-03
2.099563446e+02;2.790671075e-03
2.101606293e+02;3.249804489e-03
2.103649292e+02;7.123743650e-03
2.105692444e+02;1.306378376e-02
2.107735748e+02;7.955922745e-03
2.109779205e+02;1.085420325e-02
2.111822815e+02;8.501144126e-03
2.113866730e+02;1.891773567e-02
2.115910645e+02;5.373297259e-03
2.117954712e+02;8.501144126e-03
2.119999084e+02;-1.083268202e-03
2.122043457e+02;1.260465011e-02
