#Thorlabs FTS
[SpectrumHeader]
#Date,20240830
#Time,13542555
#GMTTime,16542555
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M00404267
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,1201.228667
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9801.955078
#WnrMax,51689.597656
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.934625244e+02,1.365652867e-02
1.936655121e+02,1.582766324e-02
1.938684998e+02,2.050828934e-02
1.940715179e+02,4.943795037e-03
1.942745514e+02,1.100605261e-02
1.944776001e+02,-4.586638417e-03
1.946806641e+02,6.832963787e-03
1.948837433e+02,1.517914236e-02
1.950868378e+02,1.289522182e-02
1.952899628e+02,1.625061035e-02
1.954930878e+02,1.579946652e-02
1.956962280e+02,1.266964898e-02
1.958993835e+02,1.416406594e-02
1.961025696e+02,3.731343197e-03
1.963057556e+02,8.863114752e-03
1.965089722e+02,5.958870519e-03
1.967122040e+02,2.079025470e-02
1.969154358e+02,6.550997961e-03
1.971186981e+02,3.364788136e-03
1.973219757e+02,1.258505974e-02
1.975252533e+02,2.265122719e-03
1.977285614e+02,8.214594796e-03
1.979318848e+02,7.509680931e-03
1.981352234e+02,9.737208486e-03
1.983385773e+02,-4.050903954e-03
1.985419464e+02,4.069701768e-03
1.987453461e+02,2.321515931e-03
1.989487457e+02,1.577126980e-02
1.991521606e+02,-5.968269426e-03
1.993555908e+02,8.045415394e-03
1.995590515e+02,2.011353849e-03
1.997625122e+02,-9.831196629e-03
1.999660034e+02,3.392984625e-03
2.001694946e+02,-8.364976384e-04
2.003730164e+02,8.722132072e-03
2.005765533e+02,1.286702510e-02
2.007800903e+02,-1.081807632e-02
2.009836578e+02,7.453287486e-03
2.011872406e+02,1.901387237e-02
2.013908386e+02,2.121320367e-02
2.015944519e+02,9.793600999e-03
2.017980804e+02,1.156998426e-02
2.020017242e+02,1.334636589e-03
2.022053833e+02,1.954960637e-03
2.024090576e+02,1.915485598e-02
2.026127472e+02,-9.210872813e-04
2.028164520e+02,9.342456236e-03
2.030201721e+02,-9.774803184e-04
2.032239227e+02,6.748374086e-03
2.034276733e+02,-1.031053811e-02
2.036314545e+02,1.323358063e-02
2.038352356e+02,1.044212189e-02
2.040390472e+02,7.791646291e-03
2.042428589e+02,1.162637677e-02
2.044467010e+02,8.270987310e-03
2.046505585e+02,7.143125869e-03
2.048544159e+02,2.070566639e-02
2.050583038e+02,1.926764147e-03
2.052622070e+02,-3.515169723e-03
2.054661255e+02,8.524756879e-03
2.056700592e+02,1.500996295e-02
2.058740082e+02,7.932629436e-03
2.060779724e+02,1.016015653e-02
2.062819519e+02,1.416406594e-02
2.064859467e+02,6.381819025e-03
2.066899567e+02,-4.586638417e-03
2.068939972e+02,6.720177364e-03
2.070980377e+02,2.631677780e-03
2.073020935e+02,-3.374187043e-03
2.075061798e+02,3.562164027e-03
2.077102661e+02,-7.237113896e-04
2.079143677e+02,1.517914236e-02
2.081184998e+02,1.227489766e-02
2.083226471e+02,1.954960637e-03
2.085267944e+02,8.270987892e-04
2.087309723e+02,2.146697231e-02
2.089351654e+02,7.002142724e-03
2.091393585e+02,3.844129387e-03
2.093435822e+02,-6.109251990e-04
2.095478210e+02,3.928719088e-03
2.097520752e+02,-2.330914605e-03
2.099563446e+02,1.819617301e-02
2.101606293e+02,3.759539919e-03
2.103649292e+02,1.111883949e-02
2.105692444e+02,7.058536168e-03
2.107735748e+02,8.609346114e-03
2.109779205e+02,7.594270632e-03
2.111822815e+02,6.635587662e-03
2.113866730e+02,2.025452070e-02
2.115910645e+02,2.005714551e-02
2.117954712e+02,1.176735945e-02
2.119999084e+02,-1.101545151e-02
2.122043457e+02,1.461521070e-02
2.124088135e+02,-3.035828471e-03
2.126132812e+02,8.806722239e-03
2.128177795e+02,1.574307308e-02
2.130222778e+02,3.003872372e-02
2.132268066e+02,1.055490784e-02
2.134313507e+02,6.550997961e-03
2.136359100e+02,3.590360517e-03
2.138404694e+02,2.160795592e-02
2.140450592e+02,1.743486524e-02
2.142496643e+02,1.202112902e-02
2.144542847e+02,-1.287642401e-03
2.146589203e+02,1.001917385e-02
2.148635712e+02,9.088687599e-03
2.150682373e+02,1.109064207e-03
2.152729187e+02,8.299184032e-03
2.154776154e+02,1.334636589e-03
2.156823273e+02,8.214594796e-03
2.158870697e+02,1.579946652e-02
2.160918121e+02,1.374111790e-02
