#Thorlabs FTS
[SpectrumHeader]
#Date,20240830
#Time,13480846
#GMTTime,16480846
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M00404267
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,1201.228667
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9801.955078
#WnrMax,51689.597656
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.934625244e+02,1.455679722e-02
1.936655121e+02,1.356957667e-02
1.938684998e+02,1.906980388e-02
1.940715179e+02,1.948584686e-03
1.942745514e+02,8.971950971e-03
1.944776001e+02,-6.569715217e-03
1.946806641e+02,5.728227552e-03
1.948837433e+02,1.362598967e-02
1.950868378e+02,6.546210032e-03
1.952899628e+02,1.523374766e-02
1.954930878e+02,1.300545130e-02
1.956962280e+02,9.648902342e-03
1.958993835e+02,1.199002471e-02
1.961025696e+02,2.202441217e-03
1.963057556e+02,7.561636623e-03
1.965089722e+02,6.433384959e-03
1.967122040e+02,1.901339181e-02
1.969154358e+02,7.448811550e-03
1.971186981e+02,1.751140575e-03
1.973219757e+02,1.238491200e-02
1.975252533e+02,2.710154513e-03
1.977285614e+02,1.007199660e-02
1.979318848e+02,6.941098254e-03
1.981352234e+02,1.342854556e-02
1.983385773e+02,-7.021015976e-03
1.985419464e+02,2.202441217e-03
1.987453461e+02,1.920378301e-03
1.989487457e+02,1.427473407e-02
1.991521606e+02,-7.556935772e-03
1.993555908e+02,4.402531777e-03
1.995590515e+02,1.074189553e-03
1.997625122e+02,-8.459537290e-03
1.999660034e+02,3.274280345e-03
2.001694946e+02,1.863965765e-03
2.003730164e+02,1.024123468e-02
2.005765533e+02,7.815493271e-03
2.007800903e+02,-1.204173546e-02
2.009836578e+02,3.810199909e-03
2.011872406e+02,1.706715673e-02
2.013908386e+02,1.667226851e-02
2.015944519e+02,6.630829070e-03
2.017980804e+02,9.507870302e-03
2.020017242e+02,-6.746004801e-04
2.022053833e+02,-2.592628356e-03
2.024090576e+02,1.328751352e-02
2.026127472e+02,-1.041282201e-03
2.028164520e+02,7.928318344e-03
2.030201721e+02,-2.169533866e-03
2.032239227e+02,4.176881630e-03
2.034276733e+02,-1.350846328e-02
2.036314545e+02,1.481065340e-02
2.038352356e+02,7.138542365e-03
2.040390472e+02,7.138542365e-03
2.042428589e+02,7.702668197e-03
2.044467010e+02,8.295000531e-03
2.046505585e+02,6.433384959e-03
2.048544159e+02,2.079038695e-02
2.050583038e+02,2.428091597e-03
2.052622070e+02,-5.808145739e-03
2.054661255e+02,8.492444642e-03
2.056700592e+02,1.387984585e-02
2.058740082e+02,4.487150814e-03
2.060779724e+02,9.451458231e-03
2.062819519e+02,1.311827637e-02
2.064859467e+02,7.730874233e-03
2.066899567e+02,-6.654334255e-03
2.068939972e+02,7.223160937e-03
2.070980377e+02,3.408260236e-04
2.073020935e+02,-3.805498825e-03
2.075061798e+02,2.964011161e-03
2.077102661e+02,-3.269579262e-03
2.079143677e+02,1.156693045e-02
2.081184998e+02,1.004379056e-02
2.083226471e+02,1.130602206e-03
2.085267944e+02,-9.848696645e-04
2.087309723e+02,1.732101291e-02
2.089351654e+02,8.210381493e-03
2.091393585e+02,3.471724456e-03
2.093435822e+02,2.033203607e-03
2.095478210e+02,4.656388424e-03
2.097520752e+02,-3.523435909e-03
2.099563446e+02,1.619276218e-02
2.101606293e+02,2.315266524e-03
2.103649292e+02,6.235940848e-03
2.105692444e+02,5.276926793e-03
2.107735748e+02,7.392399013e-03
2.109779205e+02,3.753787372e-03
2.111822815e+02,5.643608980e-03
2.113866730e+02,2.019805461e-02
2.115910645e+02,1.811078936e-02
2.117954712e+02,9.761727415e-03
2.119999084e+02,-1.080065873e-02
2.122043457e+02,1.286441926e-02
2.124088135e+02,-2.282359172e-03
2.126132812e+02,6.715448108e-03
2.128177795e+02,1.749025099e-02
2.130222778e+02,2.674191445e-02
2.132268066e+02,1.306186337e-02
2.134313507e+02,5.643608980e-03
2.136359100e+02,-4.002942704e-03
2.138404694e+02,2.045191266e-02
2.140450592e+02,1.382343378e-02
2.142496643e+02,1.196181774e-02
2.144542847e+02,-5.335690221e-04
2.146589203e+02,1.120024826e-02
2.148635712e+02,6.179528311e-03
2.150682373e+02,-4.397830926e-03
2.152729187e+02,8.492444642e-03
2.154776154e+02,2.280008484e-04
2.156823273e+02,9.620696306e-03
2.158870697e+02,1.455679722e-02
2.160918121e+02,1.351316366e-02
2.162965698e+02,5.841052625e-03
2.165013580e+02,1.323110145e-02
2.167061462e+02,5.869259126e-03
2.169109497e+02,-4.538862500e-03
2.171157837e+02,-1.464376575e-03
2.173206177e+02,7.357141003e-04
2.175254822e+02,3.499930725e-03
2.177303467e+02,5.784640089e-03
2.179352417e+02,3.358899150e-03
2.181401520e+02,-2.282359172e-03
2.183450623e+02,7.702668197e-03
2.185500031e+02,-1.718233223e-03
2.187549591e+02,4.205088131e-03
2.189599304e+02,9.677108377e-03
2.191649017e+02,8.464237675e-03
2.193699036e+02,4.543563351e-03
2.195749207e+02,1.850567758e-02
2.197799530e+02,5.897465628e-03
2.199850006e+02,2.569122938e-03
2.201900635e+02,-1.269048080e-02
2.203951416e+02,1.252594404e-02
2.206002350e+02,5.502577405e-03
2.208053589e+02,1.100280415e-02
2.210104828e+02,1.204643678e-02
2.212156219e+02,-5.610701628e-03
2.214207764e+02,1.920378301e-03
2.216259613e+02,-7.021015976e-03
2.218311462e+02,-4.933750257e-03
2.220363464e+02,1.571325399e-02
2.222415771e+02,5.382700474e-04
