#Thorlabs FTS
[SpectrumHeader]
#Date;20240830
#Time;13214097
#GMTTime;16214097
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00404267
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3221.675103
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9801.955078
#WnrMax;51689.597656
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.934625244e+02;1.924677379e-02
1.936655121e+02;1.304801181e-02
1.938684998e+02;9.661651216e-03
1.940715179e+02;1.083826739e-02
1.942745514e+02;1.098175719e-02
1.944776001e+02;5.643934710e-04
1.946806641e+02;4.782995675e-03
1.948837433e+02;5.443048663e-03
1.950868378e+02;1.683614403e-02
1.952899628e+02;2.667954937e-02
1.954930878e+02;2.946325112e-03
1.956962280e+02;9.747744538e-03
1.958993835e+02;1.588911191e-02
1.961025696e+02;7.251020987e-03
1.963057556e+02;1.867281459e-02
1.965089722e+02;9.862536564e-03
1.967122040e+02;1.359327324e-02
1.969154358e+02;-3.108947072e-03
1.971186981e+02;3.462888766e-03
1.973219757e+02;5.385653116e-03
1.975252533e+02;5.873518530e-03
1.977285614e+02;-1.702746376e-03
1.979318848e+02;8.915503509e-03
1.981352234e+02;9.661651216e-03
1.983385773e+02;1.017821487e-02
1.985419464e+02;1.798406360e-03
1.987453461e+02;-8.073695935e-03
1.989487457e+02;1.115394570e-02
1.991521606e+02;3.864660393e-03
1.993555908e+02;4.553411622e-03
1.995590515e+02;-6.696193595e-04
1.997625122e+02;-7.844112697e-04
1.999660034e+02;7.939772331e-04
2.001694946e+02;8.456336334e-03
2.003730164e+02;2.544553718e-03
2.005765533e+02;3.066856787e-02
2.007800903e+02;-2.965457097e-04
2.009836578e+02;6.877947599e-03
2.011872406e+02;9.087691084e-03
2.013908386e+02;2.449850366e-02
2.015944519e+02;1.112524793e-02
2.017980804e+02;-6.122234045e-04
2.020017242e+02;7.767584641e-03
2.022053833e+02;1.373676304e-02
2.024090576e+02;1.534384955e-02
2.026127472e+02;6.820551585e-03
2.028164520e+02;1.138352882e-02
2.030201721e+02;1.169920713e-02
2.032239227e+02;2.401063684e-03
2.034276733e+02;5.643934710e-04
2.036314545e+02;7.451906800e-03
2.038352356e+02;1.864411682e-02
2.040390472e+02;7.853678428e-03
2.042428589e+02;2.254704013e-02
2.044467010e+02;7.652792847e-04
2.046505585e+02;9.116389789e-03
2.048544159e+02;2.355146967e-02
2.050583038e+02;3.864660393e-03
2.052622070e+02;7.480605040e-03
2.054661255e+02;1.037910022e-02
2.056700592e+02;2.458459698e-03
2.058740082e+02;7.480605040e-03
2.060779724e+02;1.012081839e-02
2.062819519e+02;1.344978344e-02
2.064859467e+02;1.101045590e-02
2.066899567e+02;7.652792556e-05
2.068939972e+02;1.333499141e-02
2.070980377e+02;-9.852970252e-04
2.073020935e+02;7.078833412e-03
2.075061798e+02;4.237733781e-03
2.077102661e+02;-3.080249066e-03
2.079143677e+02;1.184269693e-02
2.081184998e+02;1.436811872e-02
2.083226471e+02;-7.270153146e-04
2.085267944e+02;4.496015608e-03
2.087309723e+02;6.189196371e-03
2.089351654e+02;1.224446809e-03
2.091393585e+02;1.052259031e-04
2.093435822e+02;3.348096740e-03
2.095478210e+02;1.037910022e-02
2.097520752e+02;3.462888766e-03
2.099563446e+02;4.065546207e-03
2.101606293e+02;8.226752398e-04
2.103649292e+02;6.791853812e-03
2.105692444e+02;1.198618673e-02
2.107735748e+02;5.184767302e-03
2.109779205e+02;9.432067163e-03
2.111822815e+02;7.394511253e-03
2.113866730e+02;1.563083008e-02
2.115910645e+02;4.639505409e-03
2.117954712e+02;8.284147829e-03
2.119999084e+02;-9.565990767e-04
2.122043457e+02;1.012081839e-02
2.124088135e+02;2.544553718e-03
2.126132812e+02;3.979452420e-03
2.128177795e+02;1.551603712e-02
2.130222778e+02;2.323579229e-02
2.132268066e+02;1.956245117e-02
2.134313507e+02;9.317275137e-03
2.136359100e+02;1.026430819e-02
2.138404694e+02;1.385155506e-02
2.140450592e+02;1.026430819e-02
2.142496643e+02;1.350717898e-02
2.144542847e+02;5.098673049e-03
2.146589203e+02;3.594899550e-02
2.148635712e+02;3.835962387e-03
2.150682373e+02;2.372365678e-03
2.152729187e+02;9.632952511e-03
2.154776154e+02;8.398939855e-03
2.156823273e+02;1.152701955e-02
2.158870697e+02;5.988310557e-03
2.160918121e+02;1.755359396e-02
2.162965698e+02;2.263313532e-02
2.165013580e+02;7.566698827e-03
2.167061462e+02;1.023560995e-03
2.169109497e+02;9.891234338e-03
2.171157837e+02;1.195748919e-03
2.173206177e+02;-3.654208500e-03
2.175254822e+02;7.365813013e-03
2.177303467e+02;1.663525775e-02
2.179352417e+02;1.124003902e-02
2.181401520e+02;-2.420195611e-03
2.183450623e+02;6.160498131e-03
2.185500031e+02;5.242162850e-03
2.187549591e+02;3.577680560e-03
2.189599304e+02;3.950754181e-03
2.191649017e+02;8.427637629e-03
2.193699036e+02;1.551603712e-02
2.195749207e+02;7.566698827e-03
2.197799530e+02;4.610807635e-03
2.199850006e+02;1.913198212e-04
2.201900635e+02;4.696901422e-03
2.203951416e+02;1.049389224e-02
2.206002350e+02;7.624094840e-03
2.208053589e+02;9.432067163e-03
2.210104828e+02;1.072347630e-02
2.212156219e+02;1.276103221e-02
2.214207764e+02;1.339238696e-02
2.216259613e+02;-1.501860563e-03
2.218311462e+02;1.798406360e-03
2.220363464e+02;2.289141715e-02
2.222415771e+02;5.529142916e-03
2.224468079e+02;8.599826135e-03
2.226520691e+02;1.238795836e-02
2.228573303e+02;7.882376201e-03
2.230626221e+02;3.491586773e-03
2.232679138e+02;3.922056407e-03
2.234732361e+02;2.200177871e-03
2.236785583e+02;8.743315935e-03
2.238839111e+02;1.072347630e-02
2.240892792e+02;-4.716033582e-03
2.242946625e+02;1.212967653e-02
2.245000458e+02;7.853678428e-03
2.247054596e+02;9.030295536e-03
2.249108887e+02;3.692472586e-03
2.251163330e+02;1.330629364e-02
2.253217926e+02;1.230186410e-02
2.255272675e+02;4.122942220e-03
2.257327576e+02;1.474119257e-02
2.259382629e+02;5.270861089e-03
2.261437836e+02;7.251020987e-03
2.263493195e+02;8.743315935e-03
2.265548706e+02;2.314969897e-03
2.267604370e+02;2.573251491e-03
2.269660187e+02;1.347848121e-02
2.271716309e+02;1.017821487e-02
2.273772430e+02;-3.252436873e-04
2.275828705e+02;1.336368918e-02
2.277885132e+02;1.256014593e-02
2.279941864e+02;-6.122234045e-04
2.281998596e+02;2.487157763e-04
2.284055634e+02;4.696901422e-03
2.286112671e+02;9.001597762e-03
2.288169861e+02;1.571692340e-02
2.290227356e+02;2.418282442e-02
2.292284851e+02;9.288577363e-03
2.294342651e+02;1.362197101e-02
2.296400604e+02;1.181399915e-02
2.298458557e+02;-1.100088935e-03
2.300516815e+02;7.451906800e-03
2.302575226e+02;1.439681649e-02
2.304633636e+02;7.480605040e-03
2.306692352e+02;1.855802257e-03
2.308751221e+02;1.215837430e-02
