,Potencial Retardador,Corriente,Desfasaje,EscTemporal,EscAmplitud
87,0.7575757575757578,8.24021e-11,8.88183e-14,9,14
88,0.7777777777777779,8.34643e-11,2.13164e-14,9,14
89,0.7979797979797982,8.51519e-11,-2.38034e-13,9,14
90,0.8181818181818183,8.67435e-11,-2.66455e-13,9,14
91,0.8383838383838385,8.82534e-11,-1.4211e-14,9,14
92,0.8585858585858588,8.96532e-11,-3.5172e-13,9,14
93,0.8787878787878789,9.11204e-11,-4.65409e-13,9,14
94,0.8989898989898992,9.33054e-11,-3.55273e-13,9,14
95,0.9191919191919193,9.45453e-11,-2.91324e-13,9,14
96,0.9393939393939394,9.60942e-11,-5.32911e-13,9,14
97,0.9595959595959598,9.77569e-11,-4.33433e-13,9,14
98,0.9797979797979799,9.9615e-11,-3.80142e-13,9,14
99,1.0,1.01239e-10,-2.94877e-13,9,14
